EMP,ESTAB,NAICS2017,STATE,COUNTY,NAICS2017,state,county
23,5,51,38,009,51,38,009
68,4,51,38,019,51,38,019
14,3,51,38,041,51,38,041
17,3,51,38,045,51,38,045
64,3,51,38,055,51,38,055
74,6,51,38,061,51,38,061
95,7,51,38,099,51,38,099
17,3,51,38,103,51,38,103
67,11,51,39,053,51,39,053
9,5,51,39,067,51,39,067
11,4,51,37,185,51,37,185
318,24,51,39,007,51,39,007
159,29,51,39,023,51,39,023
188,22,51,39,081,51,39,081
139,29,51,37,171,51,37,171
7,4,51,37,173,51,37,173
86,10,51,37,175,51,37,175
498,69,51,37,179,51,37,179
132,10,51,37,181,51,37,181
28621,706,51,37,183,51,37,183
22,3,51,37,187,51,37,187
436,24,51,37,189,51,37,189
202,24,51,37,191,51,37,191
312,18,51,37,193,51,37,193
290,14,51,37,195,51,37,195
182,10,51,37,197,51,37,197
44,8,51,37,199,51,37,199
925,46,51,38,015,51,38,015
2771,102,51,38,017,51,38,017
74,5,51,38,021,51,38,021
413,28,51,38,035,51,38,035
51,7,51,38,053,51,38,053
116,6,51,38,057,51,38,057
334,10,51,38,059,51,38,059
100,6,51,38,071,51,38,071
27,3,51,38,079,51,38,079
196,15,51,38,089,51,38,089
104,15,51,38,093,51,38,093
7,4,51,38,097,51,38,097
409,24,51,38,101,51,38,101
176,14,51,38,105,51,38,105
37,7,51,39,001,51,39,001
625,35,51,39,003,51,39,003
177,18,51,39,005,51,39,005
352,20,51,39,009,51,39,009
125,10,51,39,011,51,39,011
181,18,51,39,013,51,39,013
25,7,51,39,015,51,39,015
1556,150,51,39,017,51,39,017
16,5,51,39,019,51,39,019
50,9,51,39,021,51,39,021
1068,44,51,39,025,51,39,025
106,13,51,39,027,51,39,027
157,23,51,39,029,51,39,029
65,9,51,39,031,51,39,031
82,9,51,39,033,51,39,033
23752,593,51,39,035,51,39,035
37,10,51,39,037,51,39,037
249,14,51,39,039,51,39,039
1489,99,51,39,041,51,39,041
602,26,51,39,043,51,39,043
316,46,51,39,045,51,39,045
51,11,51,39,047,51,39,047
14430,622,51,39,049,51,39,049
88,15,51,39,051,51,39,051
178,42,51,39,055,51,39,055
745,59,51,39,057,51,39,057
86,13,51,39,059,51,39,059
11244,390,51,39,061,51,39,061
235,21,51,39,063,51,39,063
32,5,51,39,065,51,39,065
56,12,51,39,069,51,39,069
64,10,51,39,071,51,39,071
19,8,51,39,073,51,39,073
96,5,51,39,075,51,39,075
209,24,51,39,077,51,39,077
81,10,51,39,079,51,39,079
11,3,51,39,111,51,39,111
12,5,51,39,117,51,39,117
11,3,51,40,001,51,40,001
28,8,51,40,005,51,40,005
43,6,51,40,023,51,40,023
85,11,51,40,035,51,40,035
6,5,51,40,043,51,40,043
1124,79,51,39,165,51,39,165
218,17,51,40,013,51,40,013
134,14,51,40,021,51,40,021
37,12,51,40,049,51,40,049
111,20,51,39,083,51,39,083
569,60,51,39,085,51,39,085
76,12,51,39,087,51,39,087
351,47,51,39,089,51,39,089
87,16,51,39,091,51,39,091
691,91,51,39,093,51,39,093
2175,128,51,39,095,51,39,095
81,9,51,39,097,51,39,097
1663,80,51,39,099,51,39,099
110,20,51,39,101,51,39,101
422,56,51,39,103,51,39,103
178,15,51,39,107,51,39,107
159,33,51,39,109,51,39,109
5609,174,51,39,113,51,39,113
22,5,51,39,115,51,39,115
828,28,51,39,119,51,39,119
36,8,51,39,123,51,39,123
23,5,51,39,125,51,39,125
10,5,51,39,127,51,39,127
58,16,51,39,129,51,39,129
32,4,51,39,131,51,39,131
322,41,51,39,133,51,39,133
14,4,51,39,135,51,39,135
57,16,51,39,137,51,39,137
422,50,51,39,139,51,39,139
371,17,51,39,141,51,39,141
153,14,51,39,143,51,39,143
142,17,51,39,145,51,39,145
104,20,51,39,147,51,39,147
110,17,51,39,149,51,39,149
1910,95,51,39,151,51,39,151
4630,244,51,39,153,51,39,153
506,37,51,39,155,51,39,155
270,26,51,39,157,51,39,157
171,23,51,39,159,51,39,159
18,9,51,39,161,51,39,161
63,15,51,39,167,51,39,167
192,18,51,39,169,51,39,169
58,8,51,39,171,51,39,171
1090,39,51,39,173,51,39,173
37,8,51,39,175,51,39,175
60,9,51,40,009,51,40,009
27,6,51,40,011,51,40,011
76,7,51,40,015,51,40,015
219,36,51,40,017,51,40,017
224,26,51,40,019,51,40,019
1288,78,51,40,027,51,40,027
408,29,51,40,031,51,40,031
141,19,51,40,037,51,40,037
125,12,51,40,039,51,40,039
80,16,51,40,041,51,40,041
229,23,51,40,047,51,40,047
25,3,51,40,063,51,40,063
4,3,51,40,067,51,40,067
15,4,51,40,075,51,40,075
14,3,51,40,085,51,40,085
9,3,51,40,095,51,40,095
82,4,51,40,099,51,40,099
20,3,51,40,103,51,40,103
8,4,51,40,105,51,40,105
7,3,51,40,107,51,40,107
8,3,51,40,117,51,40,117
9,4,51,40,127,51,40,127
33,8,51,40,133,51,40,133
24,5,51,40,149,51,40,149
67,7,51,40,151,51,40,151
17,6,51,41,025,51,41,025
10,5,51,41,037,51,41,037
126,4,51,41,049,51,41,049
149,28,51,41,053,51,41,053
87,12,51,40,051,51,40,051
48,4,51,40,061,51,40,061
131,10,51,40,065,51,40,065
10,3,51,40,069,51,40,069
90,18,51,40,071,51,40,071
365,7,51,40,073,51,40,073
60,12,51,40,079,51,40,079
55,8,51,40,081,51,40,081
19,10,51,40,083,51,40,083
115,11,51,40,087,51,40,087
163,12,51,40,089,51,40,089
23,8,51,40,091,51,40,091
11,4,51,40,093,51,40,093
218,16,51,40,097,51,40,097
243,27,51,40,101,51,40,101
6955,376,51,40,109,51,40,109
52,11,51,40,111,51,40,111
12,6,51,40,113,51,40,113
29,6,51,40,115,51,40,115
307,42,51,40,119,51,40,119
230,20,51,40,121,51,40,121
87,13,51,40,123,51,40,123
337,28,51,40,125,51,40,125
432,24,51,40,131,51,40,131
64,10,51,40,135,51,40,135
131,18,51,40,137,51,40,137
212,9,51,40,139,51,40,139
7600,339,51,40,143,51,40,143
172,13,51,40,145,51,40,145
224,22,51,40,147,51,40,147
85,8,51,40,153,51,40,153
38,9,51,41,001,51,41,001
352,47,51,41,003,51,41,003
3601,220,51,41,005,51,41,005
162,27,51,41,007,51,41,007
50,11,51,41,009,51,41,009
301,39,51,41,011,51,41,011
101,12,51,41,013,51,41,013
44,13,51,41,015,51,41,015
2108,150,51,41,017,51,41,017
346,37,51,41,019,51,41,019
56,4,51,41,023,51,41,023
133,22,51,41,027,51,41,027
1559,119,51,41,029,51,41,029
42,10,51,41,031,51,41,031
206,35,51,41,033,51,41,033
197,25,51,41,035,51,41,035
1657,184,51,41,039,51,41,039
217,33,51,41,041,51,41,041
269,44,51,41,043,51,41,043
82,10,51,41,045,51,41,045
1903,109,51,41,047,51,41,047
12654,644,51,41,051,51,41,051
6,3,51,42,053,51,42,053
20,5,51,42,057,51,42,057
19,4,51,42,093,51,42,093
71,13,51,41,057,51,41,057
422,39,51,41,071,51,41,071
161,23,51,42,117,51,42,117
21,5,51,46,033,51,46,033
1442,68,51,44,003,51,44,003
187,27,51,41,059,51,41,059
90,19,51,41,061,51,41,061
231,23,51,41,065,51,41,065
9066,355,51,41,067,51,41,067
124,29,51,42,001,51,42,001
14869,707,51,42,003,51,42,003
190,20,51,42,005,51,42,005
314,45,51,42,007,51,42,007
130,17,51,42,009,51,42,009
1284,124,51,42,011,51,42,011
869,55,51,42,013,51,42,013
195,29,51,42,015,51,42,015
3248,295,51,42,017,51,42,017
1737,69,51,42,019,51,42,019
996,64,51,42,021,51,42,021
1014,24,51,42,025,51,42,025
1018,71,51,42,027,51,42,027
9283,324,51,42,029,51,42,029
89,19,51,42,031,51,42,031
176,22,51,42,033,51,42,033
75,14,51,42,035,51,42,035
417,26,51,42,037,51,42,037
471,44,51,42,039,51,42,039
1188,95,51,42,041,51,42,041
1806,124,51,42,043,51,42,043
5867,222,51,42,045,51,42,045
128,14,51,42,047,51,42,047
1171,103,51,42,049,51,42,049
297,37,51,42,051,51,42,051
294,50,51,42,055,51,42,055
133,13,51,42,059,51,42,059
99,8,51,42,061,51,42,061
229,24,51,42,063,51,42,063
186,21,51,42,065,51,42,065
29,4,51,42,067,51,42,067
1367,84,51,42,069,51,42,069
2071,179,51,42,071,51,42,071
177,22,51,42,073,51,42,073
324,40,51,42,075,51,42,075
2171,122,51,42,077,51,42,077
1752,142,51,42,079,51,42,079
447,35,51,42,081,51,42,081
80,16,51,42,083,51,42,083
456,33,51,42,085,51,42,085
111,17,51,42,087,51,42,087
345,54,51,42,089,51,42,089
14625,568,51,42,091,51,42,091
1448,113,51,42,095,51,42,095
246,19,51,42,097,51,42,097
33,9,51,42,099,51,42,099
25001,584,51,42,101,51,42,101
79,18,51,42,103,51,42,103
451,13,51,42,105,51,42,105
240,44,51,42,107,51,42,107
122,15,51,42,109,51,42,109
104,19,51,42,111,51,42,111
116,12,51,42,115,51,42,115
128,15,51,42,119,51,42,119
135,23,51,42,121,51,42,121
82,15,51,42,123,51,42,123
2831,74,51,42,125,51,42,125
83,20,51,42,127,51,42,127
1234,123,51,42,129,51,42,129
49,9,51,42,131,51,42,131
1105,144,51,42,133,51,42,133
210,22,51,44,001,51,44,001
106,5,51,45,001,51,45,001
11,5,51,45,005,51,45,005
193,7,51,45,023,51,45,023
8,5,51,45,037,51,45,037
35,5,51,45,039,51,45,039
13,4,51,45,069,51,45,069
21,4,51,46,007,51,46,007
31,6,51,46,015,51,46,015
275,31,51,45,035,51,45,035
134,6,51,45,053,51,45,053
135,15,51,46,011,51,46,011
27,5,51,46,027,51,46,027
24,5,51,47,015,51,47,015
204,34,51,44,005,51,44,005
4293,230,51,44,007,51,44,007
275,52,51,44,009,51,44,009
431,32,51,45,003,51,45,003
375,46,51,45,007,51,45,007
23,8,51,45,011,51,45,011
560,74,51,45,013,51,45,013
4723,63,51,45,015,51,45,015
14,3,51,45,017,51,45,017
4954,253,51,45,019,51,45,019
139,12,51,45,021,51,45,021
101,9,51,45,025,51,45,025
150,13,51,45,029,51,45,029
59,13,51,45,031,51,45,031
26,3,51,45,033,51,45,033
463,44,51,45,041,51,45,041
85,16,51,45,043,51,45,043
5912,223,51,45,045,51,45,045
167,16,51,45,047,51,45,047
10,4,51,45,049,51,45,049
1909,134,51,45,051,51,45,051
259,15,51,45,055,51,45,055
945,30,51,45,057,51,45,057
100,13,51,45,059,51,45,059
2040,91,51,45,063,51,45,063
9,5,51,45,067,51,45,067
26,9,51,45,071,51,45,071
237,20,51,45,073,51,45,073
157,17,51,45,075,51,45,075
168,33,51,45,077,51,45,077
2527,167,51,45,079,51,45,079
15,3,51,45,081,51,45,081
1641,80,51,45,083,51,45,083
303,20,51,45,085,51,45,085
31,6,51,45,087,51,45,087
225,3,51,45,089,51,45,089
1467,93,51,45,091,51,45,091
82,9,51,46,005,51,46,005
135,15,51,46,013,51,46,013
33,4,51,46,023,51,46,023
121,17,51,46,029,51,46,029
49,4,51,46,039,51,46,039
7,3,51,46,043,51,46,043
33,4,51,46,047,51,46,047
29,3,51,46,055,51,46,055
125,16,51,46,065,51,46,065
12,3,51,46,067,51,46,067
7,3,51,46,101,51,46,101
26,5,51,46,102,51,46,102
9,3,51,46,115,51,46,115
65,7,51,47,005,51,47,005
64,6,51,47,029,51,47,029
34,4,51,47,033,51,47,033
96,9,51,47,041,51,47,041
17,4,51,47,057,51,47,057
20,4,51,47,061,51,47,061
41,7,51,47,075,51,47,075
28,9,51,47,077,51,47,077
18,4,51,47,085,51,47,085
101,3,51,47,087,51,47,087
37,5,51,47,101,51,47,101
43,5,51,47,133,51,47,133
14,7,51,47,139,51,47,139
44,12,51,47,013,51,47,013
73,11,51,47,045,51,47,045
446,28,51,47,141,51,47,141
22,3,51,48,127,51,48,127
58,9,51,47,143,51,47,143
201,7,51,46,035,51,46,035
15,3,51,46,037,51,46,037
45,5,51,46,051,51,46,051
59,6,51,46,079,51,46,079
143,16,51,46,081,51,46,081
308,24,51,46,083,51,46,083
69,10,51,46,093,51,46,093
2587,111,51,46,099,51,46,099
896,52,51,46,103,51,46,103
40,5,51,46,123,51,46,123
47,7,51,46,127,51,46,127
64,4,51,46,129,51,46,129
161,15,51,46,135,51,46,135
250,28,51,47,001,51,47,001
183,14,51,47,003,51,47,003
336,20,51,47,009,51,47,009
359,31,51,47,011,51,47,011
88,13,51,47,017,51,47,017
62,10,51,47,019,51,47,019
29,6,51,47,021,51,47,021
35,7,51,47,025,51,47,025
291,20,51,47,031,51,47,031
147,16,51,47,035,51,47,035
15828,702,51,47,037,51,47,037
23,6,51,47,039,51,47,039
128,15,51,47,043,51,47,043
17,7,51,47,047,51,47,047
50,7,51,47,049,51,47,049
61,11,51,47,051,51,47,051
118,19,51,47,053,51,47,053
178,11,51,47,055,51,47,055
221,15,51,47,059,51,47,059
254,25,51,47,063,51,47,063
3240,175,51,47,065,51,47,065
20,7,51,47,069,51,47,069
55,13,51,47,071,51,47,071
97,9,51,47,073,51,47,073
45,10,51,47,079,51,47,079
23,6,51,47,081,51,47,081
51,7,51,47,089,51,47,089
4713,238,51,47,093,51,47,093
29,7,51,47,097,51,47,097
93,12,51,47,099,51,47,099
133,10,51,47,103,51,47,103
490,16,51,47,105,51,47,105
154,15,51,47,107,51,47,107
14,6,51,47,109,51,47,109
93,5,51,47,111,51,47,111
489,32,51,47,113,51,47,113
38,4,51,47,115,51,47,115
153,8,51,47,117,51,47,117
318,37,51,47,119,51,47,119
53,12,51,47,123,51,47,123
452,39,51,47,125,51,47,125
128,6,51,47,129,51,47,129
77,7,51,47,131,51,47,131
8,5,51,47,171,51,47,171
18,6,51,47,173,51,47,173
26,3,51,48,009,51,48,009
45,12,51,48,019,51,48,019
77,7,51,48,025,51,48,025
104,13,51,48,043,51,48,043
11,4,51,48,047,51,48,047
13,8,51,48,059,51,48,059
22,9,51,48,067,51,48,067
18,4,51,48,075,51,48,075
12,4,51,48,087,51,48,087
32,9,51,48,089,51,48,089
41,4,51,48,111,51,48,111
53,11,51,48,115,51,48,115
3,3,51,48,129,51,48,129
200,13,51,47,177,51,47,177
50,9,51,48,013,51,48,013
422,32,51,48,037,51,48,037
27,6,51,48,123,51,48,123
62,5,51,48,305,51,48,305
6,4,51,48,335,51,48,335
92,10,51,48,143,51,48,143
43,11,51,47,145,51,47,145
38,11,51,47,147,51,47,147
843,83,51,47,149,51,47,149
32,11,51,47,151,51,47,151
310,30,51,47,155,51,47,155
4320,328,51,47,157,51,47,157
25,5,51,47,159,51,47,159
632,47,51,47,163,51,47,163
775,65,51,47,165,51,47,165
29,8,51,47,167,51,47,167
847,61,51,47,179,51,47,179
10,3,51,47,181,51,47,181
119,14,51,47,183,51,47,183
30,4,51,47,185,51,47,185
5820,299,51,47,187,51,47,187
331,43,51,47,189,51,47,189
80,14,51,48,001,51,48,001
91,8,51,48,003,51,48,003
354,26,51,48,005,51,48,005
15,7,51,48,007,51,48,007
67,12,51,48,015,51,48,015
66,15,51,48,021,51,48,021
2148,87,51,48,027,51,48,027
16474,615,51,48,029,51,48,029
46,8,51,48,031,51,48,031
21,7,51,48,035,51,48,035
509,69,51,48,039,51,48,039
1775,76,51,48,041,51,48,041
109,14,51,48,049,51,48,049
128,23,51,48,053,51,48,053
41,11,51,48,055,51,48,055
43,7,51,48,057,51,48,057
1753,75,51,48,061,51,48,061
13,5,51,48,063,51,48,063
8,4,51,48,069,51,48,069
117,7,51,48,071,51,48,071
70,18,51,48,073,51,48,073
21620,607,51,48,085,51,48,085
668,55,51,48,091,51,48,091
64,5,51,48,093,51,48,093
107,15,51,48,097,51,48,097
122,14,51,48,099,51,48,099
62100,1554,51,48,113,51,48,113
146,10,51,48,117,51,48,117
2532,302,51,48,121,51,48,121
30,12,51,48,133,51,48,133
528,33,51,48,135,51,48,135
375,54,51,48,139,51,48,139
6531,255,51,48,141,51,48,141
6,3,51,48,175,51,48,175
133,9,51,48,179,51,48,179
11,3,51,48,185,51,48,185
10,3,51,48,195,51,48,195
6,3,51,48,197,51,48,197
4,4,51,48,237,51,48,237
16,6,51,48,253,51,48,253
8,3,51,48,283,51,48,283
51,10,51,48,293,51,48,293
6,3,51,48,295,51,48,295
12,5,51,48,299,51,48,299
10,5,51,48,313,51,48,313
6,3,51,48,315,51,48,315
85,4,51,48,333,51,48,333
61,9,51,48,341,51,48,341
23,9,51,48,343,51,48,343
35,8,51,48,353,51,48,353
158,5,51,49,017,51,49,017
1421,107,51,48,355,51,48,355
83,8,51,48,145,51,48,145
83,7,51,48,147,51,48,147
95,11,51,48,149,51,48,149
3130,548,51,48,157,51,48,157
73,6,51,48,161,51,48,161
37,6,51,48,163,51,48,163
56,11,51,48,165,51,48,165
554,64,51,48,167,51,48,167
294,15,51,48,171,51,48,171
23,6,51,48,177,51,48,177
676,35,51,48,181,51,48,181
574,58,51,48,183,51,48,183
413,35,51,48,187,51,48,187
88,14,51,48,189,51,48,189
6,3,51,48,193,51,48,193
96,12,51,48,199,51,48,199
35120,1586,51,48,201,51,48,201
183,22,51,48,203,51,48,203
915,106,51,48,209,51,48,209
175,26,51,48,213,51,48,213
4299,158,51,48,215,51,48,215
53,9,51,48,217,51,48,217
61,8,51,48,219,51,48,219
178,20,51,48,221,51,48,221
120,17,51,48,223,51,48,223
65,11,51,48,225,51,48,225
130,15,51,48,227,51,48,227
250,28,51,48,231,51,48,231
42,7,51,48,233,51,48,233
52,6,51,48,239,51,48,239
27,9,51,48,241,51,48,241
860,54,51,48,245,51,48,245
67,11,51,48,249,51,48,249
264,30,51,48,251,51,48,251
439,42,51,48,257,51,48,257
260,21,51,48,259,51,48,259
270,18,51,48,265,51,48,265
54,9,51,48,273,51,48,273
149,19,51,48,277,51,48,277
29,9,51,48,281,51,48,281
32,8,51,48,285,51,48,285
71,8,51,48,287,51,48,287
17,6,51,48,289,51,48,289
139,14,51,48,291,51,48,291
2619,147,51,48,303,51,48,303
35,6,51,48,307,51,48,307
890,79,51,48,309,51,48,309
107,13,51,48,321,51,48,321
130,16,51,48,323,51,48,323
39,14,51,48,325,51,48,325
841,64,51,48,329,51,48,329
300,10,51,48,331,51,48,331
38,9,51,48,337,51,48,337
2948,194,51,48,339,51,48,339
95,14,51,48,347,51,48,347
168,11,51,48,349,51,48,349
40,7,51,48,365,51,48,365
5,4,51,48,369,51,48,369
16,5,51,48,387,51,48,387
32,7,51,48,403,51,48,403
6,3,51,48,405,51,48,405
6,5,51,48,407,51,48,407
39,10,51,48,419,51,48,419
19,4,51,48,425,51,48,425
17,5,51,48,429,51,48,429
53,6,51,48,445,51,48,445
14,4,51,48,455,51,48,455
19,3,51,48,457,51,48,457
143,10,51,48,459,51,48,459
107,10,51,48,487,51,48,487
150,8,51,48,489,51,48,489
10,3,51,48,501,51,48,501
7,3,51,48,505,51,48,505
69,12,51,49,019,51,49,019
28,9,51,49,025,51,49,025
24,6,51,49,027,51,49,027
6,5,51,49,029,51,49,029
6,3,51,49,033,51,49,033
22,4,51,51,091,51,51,091
218,15,51,49,039,51,49,039
42,8,51,48,357,51,48,357
59,16,51,48,361,51,48,361
27,9,51,48,363,51,48,363
1396,40,51,48,367,51,48,367
44,8,51,48,371,51,48,371
144,18,51,48,373,51,48,373
708,53,51,48,375,51,48,375
759,34,51,48,381,51,48,381
49,6,51,48,389,51,48,389
14,7,51,48,395,51,48,395
231,39,51,48,397,51,48,397
10,6,51,48,399,51,48,399
110,13,51,48,401,51,48,401
114,8,51,48,409,51,48,409
33,8,51,48,415,51,48,415
1563,91,51,48,423,51,48,423
51,5,51,48,427,51,48,427
12378,692,51,48,439,51,48,439
986,67,51,48,441,51,48,441
75,12,51,48,449,51,48,449
779,55,51,48,451,51,48,451
49904,1344,51,48,453,51,48,453
66,7,51,48,463,51,48,463
73,11,51,48,465,51,48,465
141,18,51,48,467,51,48,467
371,28,51,48,469,51,48,469
121,15,51,48,471,51,48,471
43,11,51,48,473,51,48,473
60,5,51,48,475,51,48,475
127,15,51,48,477,51,48,477
618,63,51,48,479,51,48,479
84,14,51,48,481,51,48,481
9,5,51,48,483,51,48,483
802,51,51,48,485,51,48,485
4111,293,51,48,491,51,48,491
79,13,51,48,493,51,48,493
107,17,51,48,497,51,48,497
162,13,51,48,499,51,48,499
76,12,51,48,503,51,48,503
56,16,51,49,003,51,49,003
642,60,51,49,005,51,49,005
76,10,51,49,007,51,49,007
1607,153,51,49,011,51,49,011
266,6,51,49,013,51,49,013
188,31,51,49,021,51,49,021
32627,759,51,49,035,51,49,035
8,3,51,49,037,51,49,037
10,3,51,51,011,51,51,011
9,4,51,51,017,51,51,017
54,3,51,51,021,51,51,021
4,3,51,51,025,51,51,025
11,6,51,51,043,51,51,043
5,3,51,51,049,51,51,049
6,3,51,51,053,51,51,053
74,4,51,51,063,51,51,063
19,8,51,51,065,51,51,065
34,3,51,51,099,51,51,099
4,4,51,51,109,51,51,109
4,3,51,51,115,51,51,115
77,7,51,51,119,51,51,119
50,5,51,51,125,51,51,125
25,5,51,51,127,51,51,127
10,4,51,51,131,51,51,131
22,3,51,51,133,51,51,133
20,5,51,51,135,51,51,135
120,18,51,50,011,51,50,011
7341,202,51,51,013,51,51,013
17,5,51,51,051,51,51,051
31,8,51,51,093,51,51,093
21,8,51,51,139,51,51,139
38,10,51,49,041,51,49,041
402,61,51,49,043,51,49,043
146,18,51,49,045,51,49,045
132,13,51,49,047,51,49,047
20496,512,51,49,049,51,49,049
63,23,51,49,051,51,49,051
1025,118,51,49,053,51,49,053
676,90,51,49,057,51,49,057
48,15,51,50,001,51,50,001
304,33,51,50,003,51,50,003
217,24,51,50,005,51,50,005
4008,138,51,50,007,51,50,007
7,3,51,50,013,51,50,013
152,18,51,50,015,51,50,015
40,15,51,50,017,51,50,017
86,21,51,50,019,51,50,019
196,30,51,50,021,51,50,021
358,56,51,50,023,51,50,023
215,33,51,50,025,51,50,025
536,50,51,50,027,51,50,027
78,12,51,51,001,51,51,001
711,58,51,51,003,51,51,003
30,10,51,51,009,51,51,009
91,15,51,51,015,51,51,015
148,17,51,51,019,51,51,019
51,9,51,51,023,51,51,023
36,7,51,51,027,51,51,027
4,3,51,51,029,51,51,029
137,17,51,51,031,51,51,031
9,6,51,51,033,51,51,033
1639,127,51,51,041,51,51,041
865,22,51,51,047,51,51,047
27,6,51,51,057,51,51,057
39901,849,51,51,059,51,51,059
68,27,51,51,061,51,51,061
86,18,51,51,067,51,51,067
209,27,51,51,069,51,51,069
43,6,51,51,071,51,51,071
69,11,51,51,073,51,51,073
21,7,51,51,075,51,51,075
11,5,51,51,079,51,51,079
115,13,51,51,083,51,51,083
619,34,51,51,085,51,51,085
4396,196,51,51,087,51,51,087
24,5,51,51,089,51,51,089
183,17,51,51,095,51,51,095
10,5,51,51,101,51,51,101
53,5,51,51,103,51,51,103
21,7,51,51,105,51,51,105
8132,321,51,51,107,51,51,107
416,22,51,51,117,51,51,117
768,47,51,51,121,51,51,121
49,12,51,51,137,51,51,137
53,6,51,51,141,51,51,141
66,3,51,51,145,51,51,145
112,12,51,51,147,51,51,147
26,6,51,51,157,51,51,157
42,6,51,51,159,51,51,159
78,3,51,51,169,51,51,169
77,11,51,51,173,51,51,173
23,6,51,51,595,51,51,595
302,17,51,51,610,51,51,610
29,4,51,51,678,51,51,678
20,6,51,51,685,51,51,685
45,7,51,51,720,51,51,720
18,7,51,51,830,51,51,830
6,3,51,53,001,51,53,001
50,11,51,53,003,51,53,003
8,3,51,53,013,51,53,013
17,3,51,53,019,51,53,019
21,6,51,51,620,51,51,620
316,15,51,51,820,51,51,820
24,4,51,53,069,51,53,069
31,5,51,54,065,51,54,065
223,23,51,53,021,51,53,021
36,6,51,51,143,51,51,143
13,3,51,51,149,51,51,149
1098,123,51,51,153,51,51,153
43,7,51,51,155,51,51,155
429,29,51,51,161,51,51,161
31,8,51,51,163,51,51,163
29,13,51,51,165,51,51,165
233,11,51,51,167,51,51,167
408,16,51,51,171,51,51,171
47,5,51,51,175,51,51,175
367,36,51,51,177,51,51,177
235,29,51,51,179,51,51,179
88,19,51,51,185,51,51,185
116,18,51,51,187,51,51,187
179,11,51,51,191,51,51,191
17,4,51,51,193,51,51,193
26,8,51,51,195,51,51,195
64,11,51,51,197,51,51,197
48,8,51,51,199,51,51,199
2121,90,51,51,510,51,51,510
212,11,51,51,520,51,51,520
1334,58,51,51,540,51,51,540
2387,71,51,51,550,51,51,550
79,6,51,51,570,51,51,570
29,6,51,51,580,51,51,580
168,23,51,51,590,51,51,590
321,36,51,51,600,51,51,600
339,23,51,51,630,51,51,630
92,10,51,51,640,51,51,640
433,25,51,51,650,51,51,650
361,30,51,51,660,51,51,660
538,40,51,51,680,51,51,680
173,20,51,51,683,51,51,683
82,11,51,51,690,51,51,690
1035,51,51,51,700,51,51,700
1597,128,51,51,710,51,51,710
26,7,51,51,730,51,51,730
114,11,51,51,740,51,51,740
10,5,51,51,750,51,51,750
2912,132,51,51,760,51,51,760
719,55,51,51,770,51,51,770
151,11,51,51,775,51,51,775
97,16,51,51,790,51,51,790
213,23,51,51,800,51,51,800
3112,150,51,51,810,51,51,810
140,17,51,51,840,51,51,840
607,78,51,53,005,51,53,005
479,47,51,53,007,51,53,007
134,28,51,53,009,51,53,009
3539,219,51,53,011,51,53,011
268,32,51,53,015,51,53,015
262,18,51,53,017,51,53,017
709,125,51,53,035,51,53,035
32,10,51,53,049,51,53,049
37,6,51,53,051,51,53,051
10,3,51,54,001,51,54,001
28,6,51,54,005,51,54,005
28,8,51,54,007,51,54,007
3,3,51,54,013,51,54,013
5,3,51,54,017,51,54,017
16,3,51,54,023,51,54,023
61,9,51,54,035,51,54,035
27,6,51,54,043,51,54,043
21,5,51,54,047,51,54,047
11,4,51,54,051,51,54,051
450,9,51,54,057,51,54,057
9,3,51,54,063,51,54,063
18,3,51,54,071,51,54,071
13,3,51,54,073,51,54,073
15,3,51,54,075,51,54,075
69,17,51,54,077,51,54,077
24,4,51,54,087,51,54,087
14,5,51,54,089,51,54,089
12,3,51,54,091,51,54,091
9,3,51,56,017,51,56,017
46,10,51,54,103,51,54,103
17,6,51,54,099,51,54,099
529,40,51,53,025,51,53,025
130,20,51,53,027,51,53,027
222,36,51,53,029,51,53,029
121,24,51,53,031,51,53,031
158967,1897,51,53,033,51,53,033
182,22,51,53,037,51,53,037
25,9,51,53,039,51,53,039
163,30,51,53,041,51,53,041
25,8,51,53,043,51,53,043
109,16,51,53,045,51,53,045
159,19,51,53,047,51,53,047
2248,243,51,53,053,51,53,053
73,15,51,53,055,51,53,055
465,45,51,53,057,51,53,057
12,5,51,53,059,51,53,059
3673,268,51,53,061,51,53,061
4695,272,51,53,063,51,53,063
47,16,51,53,065,51,53,065
1258,117,51,53,067,51,53,067
288,24,51,53,071,51,53,071
1660,119,51,53,073,51,53,073
133,20,51,53,075,51,53,075
674,66,51,53,077,51,53,077
197,28,51,54,003,51,54,003
599,38,51,54,011,51,54,011
62,11,51,54,019,51,54,019
98,16,51,54,025,51,54,025
42,10,51,54,029,51,54,029
75,6,51,54,031,51,54,031
535,32,51,54,033,51,54,033
89,15,51,54,037,51,54,037
1380,79,51,54,039,51,54,039
60,8,51,54,041,51,54,041
115,15,51,54,045,51,54,045
